Location,Time,Air Temperature - average (ºC),Wind Speed - average (m/s),Wind Direction - average (º),Rainfall - (mm)
Curyo,2022-05-20T19:22:10Z,7.9,0.25,7.51957,0
Curyo,2022-05-20T19:22:20Z,7.7,0.15999999999999998,16.796337,0
Curyo,2022-05-20T19:22:30Z,7.3,0.27999999999999997,62.86201,0
Curyo,2022-05-20T19:22:40Z,7,0.51,81.519372,0
Curyo,2022-05-20T19:22:50Z,7.1,0.6599999999999999,86.062775,0
Curyo,2022-05-20T19:23:00Z,7.2,1.02,118.883026,0
Curyo,2022-05-20T19:23:10Z,7.5,1.24,148.366931,0
Curyo,2022-05-20T19:23:20Z,7.5,0.76,40.324506,0
Curyo,2022-05-20T19:23:30Z,8,0.58,52.87708,0
Curyo,2022-05-20T19:23:40Z,7.4,0.26999999999999996,97.989327,0
Curyo,2022-05-20T19:23:50Z,7.3,0.19,153.297878,0
Curyo,2023-05-20T19:00:00Z,7.6,0.24,133.488951,0
Curyo,2023-05-20T19:00:10Z,7.5,0.33999999999999997,164.656234,0
Curyo,2023-05-20T19:00:20Z,7.4,0.6,155.682025,0
Curyo,2023-05-20T19:00:30Z,6.7,0.61,147.17644,0
Curyo,2023-05-20T19:00:40Z,7.2,0.7,100.503003,0
Curyo,2023-05-20T19:00:50Z,7.5,1.31,11.213879,0
Curyo,2023-05-20T19:01:00Z,7.8,1.21,0.337692,0
Curyo,2023-05-20T19:01:10Z,8,0.95,0.337692,0
Curyo,2023-05-20T19:01:20Z,7.7,0.22,0.337692,0
Curyo,2023-05-20T19:01:30Z,7.2,0.12,0.337692,0
Curyo,2023-05-20T19:01:40Z,7.3,0.24,0.337692,0
Curyo,2023-05-20T19:01:50Z,7.3,0.41,0.337692,0
Curyo,2023-05-20T19:02:00Z,6.9,0.11,0.337692,0
Curyo,2023-05-20T19:02:10Z,6.7,0.45,0.337692,0
Curyo,2023-05-20T19:02:20Z,6.2,0.37,0.337692,0
Curyo,2023-05-20T19:02:30Z,6.9,0.86,0.337692,0
Curyo,2023-05-20T19:02:40Z,6.9,1.23,0.337692,0
Curyo,2023-05-20T19:02:50Z,6.7,1.64,17.42225,0
Curyo,2023-05-20T19:03:00Z,6.6,1.2799999999999998,0.337692,0
Curyo,2023-05-20T19:03:10Z,6.4,1.41,0.337692,0
Curyo,2023-05-20T19:03:20Z,6.6,1.38,0.337692,0
Curyo,2023-05-20T19:03:30Z,7,1.24,0.337692,0
Curyo,2023-05-20T19:03:40Z,7,1.41,0.337692,0
Curyo,2023-05-20T19:03:50Z,7,1.5599999999999998,0.337692,0
Curyo,2023-05-20T19:04:00Z,6.9,1.67,0.678025,0
Curyo,2023-05-20T19:04:10Z,6.2,1.68,1.483424,0
Curyo,2023-05-20T19:04:20Z,6.9,1.83,0.338357,0
Curyo,2023-05-20T19:04:30Z,7.1,2.09,3.790454,0
Curyo,2023-05-20T19:04:40Z,7.1,1.9899999999999998,9.334998,0
Curyo,2023-05-20T19:04:50Z,6.9,1.72,8.555558,0
Curyo,2023-05-20T19:05:00Z,6.6,1.33,16.627862,0
Curyo,2023-05-20T19:05:10Z,6.6,1.87,13.262442,0
Curyo,2023-05-20T19:05:20Z,6.8,1.87,21.017969,0
Curyo,2023-05-20T19:05:30Z,6.9,1.44,37.374342,0
Curyo,2023-05-20T19:05:40Z,6.7,1.57,61.99718,0
Curyo,2023-05-20T19:05:50Z,6.4,1.53,6.958855,0
Curyo,2023-05-20T19:06:00Z,6.3,1.68,23.39255,0
Curyo,2023-05-20T19:06:10Z,6.3,1.88,56.465768,0
Curyo,2023-05-20T19:06:20Z,6.1,1.77,71.686184,0
Curyo,2023-05-20T19:06:30Z,5.9,1.6199999999999999,24.480119,0
Curyo,2023-05-20T19:06:40Z,6.2,1.77,27.266857,0
Curyo,2023-05-20T19:06:50Z,6.5,2.04,68.78203,0
Curyo,2023-05-20T19:07:00Z,6.5,1.66,107.610257,0
Curyo,2023-05-20T19:07:10Z,6.4,1.77,120.211322,0
Curyo,2023-05-20T19:07:20Z,6,1.5999999999999999,99.992415,0
Curyo,2023-05-20T19:07:30Z,5.9,1.25,56.601512,0
Curyo,2023-05-20T19:07:40Z,6.1,1.5599999999999998,85.502848,0
Curyo,2023-05-20T19:07:50Z,6.3,1.57,45.939191,0
Curyo,2023-05-20T19:08:00Z,6.8,1.8900000000000001,92.52877,0
Curyo,2023-05-20T19:08:10Z,7.4,2.34,45.684778,0
Curyo,2023-05-20T19:08:20Z,7.9,2.88,90.462053,0
Curyo,2023-05-20T19:08:30Z,8.2,2.75,120.282433,0
Curyo,2023-05-20T19:08:40Z,8.8,2.19,121.784316,0
Curyo,2023-05-20T19:08:50Z,9.8,2.9899999999999998,101.831038,0
Curyo,2023-05-20T19:09:00Z,10.5,2.79,102.712911,0
Curyo,2023-05-20T19:09:10Z,11,3.09,102.755272,0
Curyo,2023-05-20T19:09:20Z,11.8,3.31,96.881724,0
Curyo,2023-05-20T19:09:30Z,12.2,3.43,100.29432,0
Curyo,2023-05-20T19:09:40Z,12.9,3.09,96.77216,0
Curyo,2023-05-20T19:09:50Z,13.4,3.1,93.965841,0
Curyo,2023-05-20T19:10:00Z,14,2.94,78.358882,0
Curyo,2023-05-20T19:10:10Z,14.6,3.17,78.4045,0
Curyo,2023-05-20T19:10:20Z,15.2,3.2899999999999996,91.32941,0
Curyo,2023-05-20T19:10:30Z,15.8,2.9899999999999998,85.853615,0
Curyo,2023-05-20T19:10:40Z,16.5,2.59,70.416006,0
Curyo,2023-05-20T19:10:50Z,17.2,2.29,60.662911,0
Curyo,2023-05-20T19:11:00Z,17.6,2.83,63.934125,0
Curyo,2023-05-20T19:11:10Z,18,3.35,61.896383,0
Curyo,2023-05-20T19:11:20Z,18.7,3.13,72.989238,0
Curyo,2023-05-20T19:11:30Z,19.4,2.4699999999999998,63.380015,0
Curyo,2023-05-20T19:11:40Z,19.8,2.29,64.143614,0
Curyo,2023-05-20T19:11:50Z,19.9,2.25,63.544188,0
Curyo,2023-05-20T19:12:00Z,20.7,2.32,58.541972,0
Curyo,2023-05-20T19:12:10Z,21.2,2.23,57.11876,0
Curyo,2023-05-20T19:12:20Z,21.3,2.32,41.412484,0
Curyo,2023-05-20T19:12:30Z,21.7,1.9699999999999998,46.226328,0
Curyo,2023-05-20T19:12:40Z,21.8,2.03,47.74314,0
Curyo,2023-05-20T19:12:50Z,22.2,2.08,52.856319,0
Curyo,2023-05-20T19:13:00Z,22.4,2.48,50.493991,0
Curyo,2023-05-20T19:13:10Z,22.6,3.28,39.852897,0
Curyo,2023-05-20T19:13:20Z,22.7,2.85,45.089107,0
Curyo,2023-05-20T19:13:30Z,22.7,3.1,47.977039,0
Curyo,2023-05-20T19:13:40Z,22.7,2.89,52.58354,0
Curyo,2023-05-20T19:13:50Z,22.9,3.6399999999999997,44.066374,0
Curyo,2023-05-20T19:14:00Z,23.1,3.36,49.553768,0
Curyo,2023-05-20T19:14:10Z,23.2,3.05,46.511854,0
Curyo,2023-05-20T19:14:20Z,23.6,3.63,37.590561,0
Curyo,2023-05-20T19:14:30Z,23.7,3.07,42.346936,0
Curyo,2023-05-20T19:14:40Z,23.9,3.67,42.057872,0
Curyo,2023-05-20T19:14:50Z,23.9,3.4099999999999997,43.578353,0
Curyo,2023-05-20T19:15:00Z,24.1,3.01,49.056153,0
Curyo,2023-05-20T19:15:10Z,23.7,2.91,49.309796,0
Curyo,2023-05-20T19:15:20Z,23.9,2.37,57.724356,0
Curyo,2023-05-20T19:15:30Z,24.4,2.2199999999999998,63.898247,0
Curyo,2023-05-20T19:15:40Z,24.4,3.0799999999999996,58.287064,0
Curyo,2023-05-20T19:15:50Z,24,4.38,43.076923,0
Curyo,2023-05-20T19:16:00Z,24.1,3.63,45.250198,0
Curyo,2023-05-20T19:16:10Z,24.6,4.29,37.272548,0
Curyo,2023-05-20T19:16:20Z,24.4,3.05,47.212042,0
Curyo,2023-05-20T19:16:30Z,24,2.27,52.276726,0
Curyo,2023-05-20T19:16:40Z,23.4,1.61,53.863155,0
Curyo,2023-05-20T19:16:50Z,23.1,1.33,56.246412,0
Curyo,2023-05-20T19:17:00Z,22.5,0.97,55.964213,0
Curyo,2023-05-20T19:17:10Z,21.7,0.62,62.930153,0
Curyo,2023-05-20T19:17:20Z,20.7,0.48,58.19703,0
Curyo,2023-05-20T19:17:30Z,20,0.6499999999999999,56.664401,0
Curyo,2023-05-20T19:17:40Z,19.7,0.86,52.790408,0
Curyo,2023-05-20T19:17:50Z,19.1,0.49,61.22445,0
Curyo,2023-05-20T19:18:00Z,18.4,0.52,53.640209,0
Curyo,2023-05-20T19:18:10Z,18.2,0.58,56.49789,0
Curyo,2023-05-20T19:18:20Z,17.8,0.48,55.590253,0
Curyo,2023-05-20T19:18:30Z,17.5,0.5599999999999999,59.890182,0
Curyo,2023-05-20T19:18:40Z,17.1,0.35,62.126134,0
Curyo,2023-05-20T19:18:50Z,16.1,0.51,62.126134,0
Curyo,2023-05-20T19:19:00Z,16.2,0.43,63.485341,0
Curyo,2023-05-20T19:19:10Z,16.4,0.5,61.920875,0
Curyo,2023-05-20T19:19:20Z,16.6,0.52,61.960937,0
Curyo,2023-05-20T19:19:30Z,16.9,0.6499999999999999,64.853122,0
Curyo,2023-05-20T19:19:40Z,16.4,0.72,51.645278,0
Curyo,2023-05-20T19:19:50Z,15.2,0.43,1.358539,0
Curyo,2023-05-20T19:20:00Z,14.9,0.6599999999999999,1.465911,0
Curyo,2023-05-20T19:20:10Z,15.1,1.38,28.957943,0
Curyo,2023-05-20T19:20:20Z,15,1.0499999999999998,42.26581,0
Curyo,2023-05-20T19:20:30Z,14.3,0.44,52.371748,0
Curyo,2023-05-20T19:20:40Z,14,0.45999999999999996,48.581295,0
Curyo,2023-05-20T19:20:50Z,13.9,1.39,354.952785,0
Curyo,2023-05-20T19:21:00Z,13.4,1.44,0.900449,0
Curyo,2023-05-20T19:21:10Z,13.4,1.41,0.337692,0
Curyo,2023-05-20T19:21:20Z,13.3,0.6599999999999999,0.337692,0
Curyo,2023-05-20T19:21:30Z,13,0.3,0.337692,0
Curyo,2023-05-20T19:21:40Z,13.1,1.03,0.337692,0
Curyo,2023-05-20T19:21:50Z,12.8,0.82,0.337692,0
Curyo,2023-05-20T19:22:00Z,12.5,0.95,0.337692,0
Curyo,2023-05-20T19:22:10Z,12.1,0.58,0.337692,0
Curyo,2023-05-20T19:22:20Z,12.4,0.95,0.337692,0
Curyo,2023-05-20T19:22:30Z,12.4,1.02,0.337692,0
Curyo,2023-05-20T19:22:40Z,11.7,0.95,0.337692,0
Curyo,2023-05-20T19:22:50Z,11.4,1.22,0.337692,0
Curyo,2023-05-20T19:23:00Z,11.1,0.6,0.337692,0
Curyo,2023-05-20T19:23:10Z,11.2,0.6399999999999999,0.337692,0
Curyo,2023-05-20T19:23:20Z,11.8,0.8099999999999999,0.337692,0
Curyo,2023-05-20T19:23:30Z,11.6,0.76,0.337692,0
Curyo,2023-05-20T19:23:40Z,10.9,0.94,0.337692,0
Curyo,2023-05-20T19:23:50Z,10.7,0.39999999999999997,0.337692,0
Curyo,2024-05-20T19:00:00Z,10,0.21,0.337692,0
Curyo,2024-05-20T19:00:10Z,9.8,0.19999999999999998,0.337692,0
Curyo,2024-05-20T19:00:20Z,9.5,0,0.337692,0
Curyo,2024-05-20T19:00:30Z,9.7,0.11,0.337692,0
Curyo,2024-05-20T19:00:40Z,9.9,0.03,0.337692,0
Curyo,2024-05-20T19:00:50Z,9.9,0.5299999999999999,0.337692,0
Curyo,2024-05-20T19:01:00Z,10.2,0.38,0.337692,0
Curyo,2024-05-20T19:01:10Z,9.9,0.09,0.337692,0
Curyo,2024-05-20T19:01:20Z,10.3,0.21,0.337692,0
Curyo,2024-05-20T19:01:30Z,9.9,0.48,0.337692,0
Curyo,2024-05-20T19:01:40Z,9.7,0.27999999999999997,0.337692,0
Curyo,2024-05-20T19:01:50Z,9.6,0.41,0.337692,0
Curyo,2024-05-20T19:02:00Z,9.7,0.15,0.337692,0
Curyo,2024-05-20T19:02:10Z,9.7,0.6399999999999999,12.930551,0
Curyo,2024-05-20T19:02:20Z,9.7,1.04,20.095231,0
Curyo,2024-05-20T19:02:30Z,10,1.0699999999999998,0.337692,0
Curyo,2024-05-20T19:02:40Z,10.2,1.2799999999999998,48.108857,0
Curyo,2024-05-20T19:02:50Z,10.7,1.02,75.425784,0
Curyo,2024-05-20T19:03:00Z,10.7,0.57,21.297354,0
Curyo,2024-05-20T19:03:10Z,10.8,0.6399999999999999,0.67669,0
Curyo,2024-05-20T19:03:20Z,10.7,0.38999999999999996,6.398957,0
Curyo,2024-05-20T19:03:30Z,10.7,0.24,0.337692,0
Curyo,2024-05-20T19:03:40Z,10.5,0.7999999999999999,12.389909,0
Curyo,2024-05-20T19:03:50Z,10.7,0.8099999999999999,37.559829,0
Curyo,2024-05-20T19:04:00Z,11,1.44,35.320965,0
Curyo,2024-05-20T19:04:10Z,11.3,0.52,3.664765,0
Curyo,2024-05-20T19:04:20Z,11.2,1.52,52.760258,0
Curyo,2024-05-20T19:04:30Z,10.8,1.0499999999999998,26.967726,0
Curyo,2024-05-20T19:04:40Z,10.8,2.5199999999999996,24.034288,0
Curyo,2024-05-20T19:04:50Z,11,1.61,4.587978,0
Curyo,2024-05-20T19:05:00Z,10.8,0.42,0,0
Curyo,2024-05-20T19:05:10Z,10.8,0.27999999999999997,0,0
Curyo,2024-05-20T19:05:20Z,10.8,0.62,0,0
Curyo,2024-05-20T19:05:30Z,11.1,1.2,0.794148,0
Curyo,2024-05-20T19:05:40Z,11.4,1.94,1.255284,0
Curyo,2024-05-20T19:05:50Z,11.9,1.79,358.686107,0.2
Curyo,2024-05-20T19:06:00Z,12,1.51,359.002413,0
Curyo,2024-05-20T19:06:10Z,11.8,1.68,0.22513,0.6
Curyo,2024-05-20T19:06:20Z,11.9,1.2,0,0.2
Curyo,2024-05-20T19:06:30Z,11.8,0.29,0.337692,0.2
Curyo,2024-05-20T19:06:40Z,11.8,0,0.337692,0
Curyo,2024-05-20T19:06:50Z,11.6,0.51,16.090816,0.2
Curyo,2024-05-20T19:07:00Z,11.5,1.27,0.563917,0
Curyo,2024-05-20T19:07:10Z,11.8,1.04,1.498341,0
Curyo,2024-05-20T19:07:20Z,12,0.6499999999999999,11.334747,0
Curyo,2024-05-20T19:07:30Z,11.8,0.48,0.563917,0
Curyo,2024-05-20T19:07:40Z,11.6,0.76,16.944317,0
Curyo,2024-05-20T19:07:50Z,11.5,0.73,10.928714,0
Curyo,2024-05-20T19:08:00Z,11.6,0.38,40.082571,0
Curyo,2024-05-20T19:08:10Z,11.6,0.83,24.211005,0
Curyo,2024-05-20T19:08:20Z,11.9,1.25,14.036243,0
Curyo,2024-05-20T19:08:30Z,12.2,1.41,19.528568,0
Curyo,2024-05-20T19:08:40Z,12.3,1.77,39.629005,0
Curyo,2024-05-20T19:08:50Z,12.5,1.69,53.130102,0
Curyo,2024-05-20T19:09:00Z,12.6,1.03,35.429134,0
Curyo,2024-05-20T19:09:10Z,12.8,1.19,60.336159,0
Curyo,2024-05-20T19:09:20Z,12.8,1.33,57.659965,0
Curyo,2024-05-20T19:09:30Z,12.9,0.7699999999999999,23.265369,0
Curyo,2024-05-20T19:09:40Z,13.4,0.97,25.828351,0
Curyo,2024-05-20T19:09:50Z,13.7,1.22,38.477596,0
Curyo,2024-05-20T19:10:00Z,14,1.0699999999999998,37.482937,0
Curyo,2024-05-20T19:10:10Z,14.1,1.98,62.884045,0
Curyo,2024-05-20T19:10:20Z,14.4,1.75,63.038248,0
Curyo,2024-05-20T19:10:30Z,14.5,2.97,82.109484,0
Curyo,2024-05-20T19:10:40Z,14.9,2.4,63.817279,0
Curyo,2024-05-20T19:10:50Z,15.5,2.05,58.453867,0
Curyo,2024-05-20T19:11:00Z,16,1.8399999999999999,57.030596,0
Curyo,2024-05-20T19:11:10Z,16.6,1.9899999999999998,60.29859,0
Curyo,2024-05-20T19:11:20Z,16.8,3.6399999999999997,49.208985,0
Curyo,2024-05-20T19:11:30Z,16.5,4.12,43.763592,0
Curyo,2024-05-20T19:11:40Z,16.2,3.19,62.27442,0.2
Curyo,2024-05-20T19:11:50Z,16.9,3.76,46.674838,0
Curyo,2024-05-20T19:12:00Z,17.8,2,50.954107,0.2
Curyo,2024-05-20T19:12:10Z,18.4,2.19,33.242453,0
Curyo,2024-05-20T19:12:20Z,18.7,3.14,43.330042,0
Curyo,2024-05-20T19:12:30Z,18.5,2.6100000000000003,45.855097,0
Curyo,2024-05-20T19:12:40Z,18.5,2.4,42.764363,0
Curyo,2024-05-20T19:12:50Z,19,2.6399999999999997,48.847432,0
Curyo,2024-05-20T19:13:00Z,19.3,2.85,47.244115,0
Curyo,2024-05-20T19:13:10Z,19.2,3.4099999999999997,39.745244,0
Curyo,2024-05-20T19:13:20Z,19.3,3.03,39.240366,0
Curyo,2024-05-20T19:13:30Z,19.7,3.28,35.605709,0
Curyo,2024-05-20T19:13:40Z,20.4,4.62,15.687454,0
Curyo,2024-05-20T19:13:50Z,20.9,4.18,27.30636,0
Curyo,2024-05-20T19:14:00Z,21.1,3.1,37.874984,0
Curyo,2024-05-20T19:14:10Z,20.6,2.1399999999999997,37.485958,0
Curyo,2024-05-20T19:14:20Z,20.2,1.59,41.138169,0
Curyo,2024-05-20T19:14:30Z,21,1.5999999999999999,40.685698,0
Curyo,2024-05-20T19:14:40Z,21.1,2.25,46.859025,0
Curyo,2024-05-20T19:14:50Z,20.8,2.27,40.392091,0
Curyo,2024-05-20T19:15:00Z,21,1.92,40.865329,0
Curyo,2024-05-20T19:15:10Z,21.3,2.05,46.511854,0
Curyo,2024-05-20T19:15:20Z,21.8,2.29,51.655817,0
Curyo,2024-05-20T19:15:30Z,21.8,4.7299999999999995,22.249024,0
Curyo,2024-05-20T19:15:40Z,22.3,5.61,357.932897,0
Curyo,2024-05-20T19:15:50Z,22.2,4.26,357.625038,0
Curyo,2024-05-20T19:16:00Z,22.3,4.56,359.415369,0
Curyo,2024-05-20T19:16:10Z,21.9,5.19,343.300756,0
Curyo,2024-05-20T19:16:20Z,21.2,5.0600000000000005,339.519643,0
Curyo,2024-05-20T19:16:30Z,20.8,4.45,331.464863,0
Curyo,2024-05-20T19:16:40Z,20.5,4.46,311.633539,0
Curyo,2024-05-20T19:16:50Z,20.1,3.4499999999999997,325.901268,0
Curyo,2024-05-20T19:17:00Z,19.7,2.4699999999999998,335.007616,0
Curyo,2024-05-20T19:17:10Z,19.4,2.78,334.764481,0
Curyo,2024-05-20T19:17:20Z,19.3,3.1199999999999997,337.819656,0
Curyo,2024-05-20T19:17:30Z,18.6,2.09,341.365415,0
Curyo,2024-05-20T19:17:40Z,17.7,1.83,350.914247,0
Curyo,2024-05-20T19:17:50Z,17.2,2.01,348.261429,0
Curyo,2024-05-20T19:18:00Z,17.9,2.71,323.252529,0
Curyo,2024-05-20T19:18:10Z,18,3.14,333.101353,0
Curyo,2024-05-20T19:18:20Z,18.1,3.96,344.814163,0
Curyo,2024-05-20T19:18:30Z,17.7,3.2099999999999995,356.143199,0
Curyo,2024-05-20T19:18:40Z,17.5,3.3699999999999997,2.646241,0
Curyo,2024-05-20T19:18:50Z,17.3,3.28,344.640896,0
Curyo,2024-05-20T19:19:00Z,17,3.2600000000000002,334.215193,0
Curyo,2024-05-20T19:19:10Z,16.6,2.73,335.068934,0
Curyo,2024-05-20T19:19:20Z,16.5,2.66,341.690151,0
Curyo,2024-05-20T19:19:30Z,16.2,2.36,335.382544,0
Curyo,2024-05-20T19:19:40Z,15.1,1.81,355.618962,0
Curyo,2024-05-20T19:19:50Z,14.2,1.66,0.22513,0
Curyo,2024-05-20T19:20:00Z,13.9,1.74,1.803995,0
Curyo,2024-05-20T19:20:10Z,13.3,1.74,2.479764,0
Curyo,2024-05-20T19:20:20Z,12.8,1.85,1.240463,0
Curyo,2024-05-20T19:20:30Z,13,2.07,344.180806,0
Curyo,2024-05-20T19:20:40Z,13.6,2.03,333.822077,0
Curyo,2024-05-20T19:20:50Z,13.4,1.77,355.500751,0
Curyo,2024-05-20T19:21:00Z,13.3,1.37,335.492595,0
Curyo,2024-05-20T19:21:10Z,12.6,0.73,337.779463,0
Curyo,2024-05-20T19:21:20Z,12.1,0.52,337.717827,0
Curyo,2024-05-20T19:21:30Z,12.3,0.88,334.293816,0
Curyo,2024-05-20T19:21:40Z,12.2,1.02,333.547958,0
Curyo,2024-05-20T19:21:50Z,11.4,0.24,333.132865,0
Curyo,2024-05-20T19:22:00Z,11.3,0.48,331.623033,0
Curyo,2024-05-20T19:22:10Z,11.3,0.72,334.942385,0
Curyo,2024-05-20T19:22:20Z,10.3,0.38999999999999996,5.376705,0
Curyo,2024-05-20T19:22:30Z,10,0.89,17.211481,0
Curyo,2024-05-20T19:22:40Z,9.6,1.13,20.503262,0
Curyo,2024-05-20T19:22:50Z,9.6,1.5799999999999998,18.9031,0
Curyo,2024-05-20T19:23:00Z,8.9,1.1099999999999999,4.294783,0
Curyo,2024-05-20T19:23:10Z,8.9,1.2,9.144223,0
Curyo,2024-05-20T19:23:20Z,9.5,1.47,5.429624,0
Curyo,2024-05-20T19:23:30Z,9,1.03,11.332012,0
Curyo,2024-05-20T19:23:40Z,8.6,1.0499999999999998,10.647328,0
Curyo,2024-05-20T19:23:50Z,8.4,0.5,10.184033,0
Curyo,2025-05-20T19:00:00Z,7.8,1.44,5.778119,0
Curyo,2025-05-20T19:00:10Z,7.7,1.25,3.042385,0
Curyo,2025-05-20T19:00:20Z,7.7,0.6499999999999999,2.479764,0
Curyo,2025-05-20T19:00:30Z,7.4,0.45999999999999996,1.575518,0
Curyo,2025-05-20T19:00:40Z,7.3,0.6799999999999999,2.817401,0
Curyo,2025-05-20T19:00:50Z,6.7,0.95,2.029316,0
Curyo,2025-05-20T19:01:00Z,6.6,1.6300000000000001,0.337692,0
Curyo,2025-05-20T19:01:10Z,7.1,1.67,0.337692,0
Curyo,2025-05-20T19:01:20Z,7,1.35,0.337692,0
Curyo,2025-05-20T19:01:30Z,6.9,1.46,0.337692,0
Curyo,2025-05-20T19:01:40Z,7.4,2.11,0.67669,0
Curyo,2025-05-20T19:01:50Z,7.8,2.2399999999999998,1.014977,0
Curyo,2025-05-20T19:02:00Z,7.7,2.01,1.240463,0
Curyo,2025-05-20T19:02:10Z,7.5,1.55,0.337692,0
Curyo,2025-05-20T19:02:20Z,7.2,1.49,0.337692,0
Curyo,2025-05-20T19:02:30Z,7.4,1.83,0.67669,0
Curyo,2025-05-20T19:02:40Z,7.7,1.9899999999999998,3.167287,0
Curyo,2025-05-20T19:02:50Z,7.9,1.76,1.353192,0
Curyo,2025-05-20T19:03:00Z,7.3,1.47,0.563917,0
Curyo,2025-05-20T19:03:10Z,7.2,1.39,3.43363,0
Curyo,2025-05-20T19:03:20Z,8,2.21,30.147859,0
Curyo,2025-05-20T19:03:30Z,8.3,2.63,3.859344,0
Curyo,2025-05-20T19:03:40Z,8.6,3.1199999999999997,7.125016,0
Curyo,2025-05-20T19:03:50Z,9,3.47,8.372537,0
Curyo,2025-05-20T19:04:00Z,9.1,3.1199999999999997,7.068595,0
Curyo,2025-05-20T19:04:10Z,9,2.65,3.851725,0
Curyo,2025-05-20T19:04:20Z,8.9,2.66,23.030837,0
Curyo,2025-05-20T19:04:30Z,8.9,3.35,14.455883,0
Curyo,2025-05-20T19:04:40Z,9,2.96,17.705106,0
Curyo,2025-05-20T19:04:50Z,9,2.23,14.761115,0
Curyo,2025-05-20T19:05:00Z,9.1,1.5399999999999998,11.196296,0
Curyo,2025-05-20T19:05:10Z,9.1,1.29,1.803995,0
Curyo,2025-05-20T19:05:20Z,9,0.61,10.001198,0
Curyo,2025-05-20T19:05:30Z,9.1,1.2799999999999998,16.710597,0
Curyo,2025-05-20T19:05:40Z,9.2,1.8199999999999998,0.697277,0
Curyo,2025-05-20T19:05:50Z,9.4,2.05,1.803995,0
Curyo,2025-05-20T19:06:00Z,9.6,3.07,7.337747,0
Curyo,2025-05-20T19:06:10Z,9.8,3.67,15.708638,0
Curyo,2025-05-20T19:06:20Z,10,3.47,16.135589,0
Curyo,2025-05-20T19:06:30Z,10.3,3.73,16.610859,0
Curyo,2025-05-20T19:06:40Z,10.4,4,15.819194,0
Curyo,2025-05-20T19:06:50Z,10.5,3.8,19.953799,0
Curyo,2025-05-20T19:07:00Z,10.5,4.34,26.309268,0
Curyo,2025-05-20T19:07:10Z,10.4,3.7800000000000002,28.720327,0
Curyo,2025-05-20T19:07:20Z,10.5,3.59,31.375385,0
Curyo,2025-05-20T19:07:30Z,10.5,3.7,25.065775,0
Curyo,2025-05-20T19:07:40Z,10.5,3.4099999999999997,24.386371,0
Curyo,2025-05-20T19:07:50Z,10.5,3.7800000000000002,24.127301,0
Curyo,2025-05-20T19:08:00Z,10.5,4.17,29.471498,0
Curyo,2025-05-20T19:08:10Z,10.4,3.32,35.795582,0
Curyo,2025-05-20T19:08:20Z,10.5,3.67,34.365239,0
Curyo,2025-05-20T19:08:30Z,10.5,3.39,35.088041,0
Curyo,2025-05-20T19:08:40Z,10.6,5.26,17.850318,0
Curyo,2025-05-20T19:08:50Z,10.6,5.169999999999999,17.779752,0
Curyo,2025-05-20T19:09:00Z,10.6,5.010000000000001,20.50236,0
Curyo,2025-05-20T19:09:10Z,10.8,4.61,15.977253,0
Curyo,2025-05-20T19:09:20Z,11.3,5.329999999999999,15.03452,0
Curyo,2025-05-20T19:09:30Z,11.1,5.91,19.599633,0
Curyo,2025-05-20T19:09:40Z,10.9,5.58,20.716875,0
Curyo,2025-05-20T19:09:50Z,11.2,5.91,18.362238,0
Curyo,2025-05-20T19:10:00Z,11.1,5.74,17.857681,0
Curyo,2025-05-20T19:10:10Z,11.1,5.62,20.569432,0
Curyo,2025-05-20T19:10:20Z,11.1,5.54,20.783302,0
Curyo,2025-05-20T19:10:30Z,11.2,5.090000000000001,20.971711,0
Curyo,2025-05-20T19:10:40Z,11.7,5.2700000000000005,24.645531,0
Curyo,2025-05-20T19:10:50Z,12.3,5.81,27.499139,0
Curyo,2025-05-20T19:11:00Z,13,6.46,22.69959,0.2
Curyo,2025-05-20T19:11:10Z,13.3,6.49,19.3063,0
Curyo,2025-05-20T19:11:20Z,13.4,6.62,17.818889,0
Curyo,2025-05-20T19:11:30Z,13.9,7.07,18.471513,0
Curyo,2025-05-20T19:11:40Z,14.3,6.93,18.181269,0
Curyo,2025-05-20T19:11:50Z,14.6,6.739999999999999,20.971711,0
Curyo,2025-05-20T19:12:00Z,15.1,6.91,20.864661,0
Curyo,2025-05-20T19:12:10Z,15,6.93,17.5658,0
Curyo,2025-05-20T19:12:20Z,15.2,5.94,11.853004,0
Curyo,2025-05-20T19:12:30Z,15.1,6.6000000000000005,16.055008,0
Curyo,2025-05-20T19:12:40Z,15.5,5.75,8.93059,0
Curyo,2025-05-20T19:12:50Z,16,6.18,353.97841,0
Curyo,2025-05-20T19:13:00Z,16.3,7,348.070678,0
Curyo,2025-05-20T19:13:10Z,16.3,6.94,341.444934,0
Curyo,2025-05-20T19:13:20Z,16.2,6.76,347.616345,0
Curyo,2025-05-20T19:13:30Z,16,6.49,353.737939,0
Curyo,2025-05-20T19:13:40Z,16,6.65,357.950529,0
Curyo,2025-05-20T19:13:50Z,16.2,6.3,359.181545,0
Curyo,2025-05-20T19:14:00Z,16.4,6.609999999999999,6.415946,0
Curyo,2025-05-20T19:14:10Z,16.2,6.49,358.627908,0
Curyo,2025-05-20T19:14:20Z,16,6.01,359.542558,0
Curyo,2025-05-20T19:14:30Z,15.9,5.59,0.794148,0
Curyo,2025-05-20T19:14:40Z,15.7,5.86,358.633362,0
